,State_Name,District_Name,Season,Crop
95804,Karnataka,TUMKUR,Rabi       ,Rice
95805,Karnataka,TUMKUR,Rabi       ,Wheat
95806,Karnataka,TUMKUR,Summer     ,Maize
95807,Karnataka,TUMKUR,Summer     ,Paddy
95808,Karnataka,TUMKUR,Summer     ,Ragi
95809,Karnataka,TUMKUR,Summer     ,Rice
95810,Karnataka,TUMKUR,Whole Year ,Arecanut
95811,Karnataka,TUMKUR,Whole Year ,Coriander
95812,Karnataka,TUMKUR,Whole Year ,Garlic
95813,Karnataka,TUMKUR,Whole Year ,Sugarcane
95814,Karnataka,TUMKUR,Whole Year ,Turmeric
95815,Karnataka,TUMKUR,Kharif     ,Arhar/Tur
95816,Karnataka,TUMKUR,Kharif     ,Bajra
95817,Karnataka,TUMKUR,Kharif     ,Castor seed
95818,Karnataka,TUMKUR,Kharif     ,Cotton(lint)
95819,Karnataka,TUMKUR,Kharif     ,Dry ginger
95820,Karnataka,TUMKUR,Kharif     ,Groundnut
95821,Karnataka,TUMKUR,Kharif     ,Horse-gram
95822,Karnataka,TUMKUR,Kharif     ,Jowar
95823,Karnataka,TUMKUR,Kharif     ,Maize
95824,Karnataka,TUMKUR,Kharif     ,Moong(Green Gram)
95825,Karnataka,TUMKUR,Kharif     ,Niger seed
95826,Karnataka,TUMKUR,Kharif     ,Onion
95827,Karnataka,TUMKUR,Kharif     ,Peas & beans (Pulses)
95828,Karnataka,TUMKUR,Kharif     ,Potato
95829,Karnataka,TUMKUR,Kharif     ,Ragi
95830,Karnataka,TUMKUR,Kharif     ,Rapeseed &Mustard
95831,Karnataka,TUMKUR,Kharif     ,Rice
95832,Karnataka,TUMKUR,Kharif     ,Sesamum
95833,Karnataka,TUMKUR,Kharif     ,Soyabean
95834,Karnataka,TUMKUR,Kharif     ,Sunflower
95835,Karnataka,TUMKUR,Rabi       ,Gram
95836,Karnataka,TUMKUR,Rabi       ,Groundnut
95837,Karnataka,TUMKUR,Rabi       ,Horse-gram
95838,Karnataka,TUMKUR,Rabi       ,Jowar
95839,Karnataka,TUMKUR,Rabi       ,Maize
95840,Karnataka,TUMKUR,Rabi       ,Moong(Green Gram)
95841,Karnataka,TUMKUR,Rabi       ,Peas & beans (Pulses)
95842,Karnataka,TUMKUR,Rabi       ,Ragi
95843,Karnataka,TUMKUR,Rabi       ,Rice
95844,Karnataka,TUMKUR,Rabi       ,Sunflower
95845,Karnataka,TUMKUR,Rabi       ,Wheat
95846,Karnataka,TUMKUR,Summer     ,Maize
95847,Karnataka,TUMKUR,Summer     ,Onion
95848,Karnataka,TUMKUR,Summer     ,Peas & beans (Pulses)
95849,Karnataka,TUMKUR,Summer     ,Potato
95850,Karnataka,TUMKUR,Summer     ,Ragi
95851,Karnataka,TUMKUR,Summer     ,Rice
95852,Karnataka,TUMKUR,Summer     ,Sunflower
95853,Karnataka,TUMKUR,Whole Year ,Arecanut
95854,Karnataka,TUMKUR,Whole Year ,Coconut 
95855,Karnataka,TUMKUR,Whole Year ,Coriander
95856,Karnataka,TUMKUR,Whole Year ,Dry chillies
95857,Karnataka,TUMKUR,Whole Year ,Garlic
95858,Karnataka,TUMKUR,Whole Year ,Turmeric
95859,Karnataka,TUMKUR,Kharif     ,Arhar/Tur
95860,Karnataka,TUMKUR,Kharif     ,Bajra
95861,Karnataka,TUMKUR,Kharif     ,Castor seed
95862,Karnataka,TUMKUR,Kharif     ,Cotton(lint)
95863,Karnataka,TUMKUR,Kharif     ,Dry ginger
95864,Karnataka,TUMKUR,Kharif     ,Groundnut
95865,Karnataka,TUMKUR,Kharif     ,Horse-gram
95866,Karnataka,TUMKUR,Kharif     ,Jowar
95867,Karnataka,TUMKUR,Kharif     ,Maize
95868,Karnataka,TUMKUR,Kharif     ,Moong(Green Gram)
95869,Karnataka,TUMKUR,Kharif     ,Niger seed
95870,Karnataka,TUMKUR,Kharif     ,Other Kharif pulses
95871,Karnataka,TUMKUR,Kharif     ,Ragi
95872,Karnataka,TUMKUR,Kharif     ,Rice
95873,Karnataka,TUMKUR,Kharif     ,Sesamum
95874,Karnataka,TUMKUR,Kharif     ,Small millets
95875,Karnataka,TUMKUR,Kharif     ,Soyabean
95876,Karnataka,TUMKUR,Kharif     ,Sunflower
95877,Karnataka,TUMKUR,Kharif     ,Urad
95878,Karnataka,TUMKUR,Rabi       ,Gram
95879,Karnataka,TUMKUR,Rabi       ,Groundnut
95880,Karnataka,TUMKUR,Rabi       ,Horse-gram
95881,Karnataka,TUMKUR,Rabi       ,Jowar
95882,Karnataka,TUMKUR,Rabi       ,Maize
95883,Karnataka,TUMKUR,Rabi       ,Moong(Green Gram)
95884,Karnataka,TUMKUR,Rabi       ,Other  Rabi pulses
95885,Karnataka,TUMKUR,Rabi       ,Ragi
95886,Karnataka,TUMKUR,Rabi       ,Rapeseed &Mustard
95887,Karnataka,TUMKUR,Rabi       ,Rice
95888,Karnataka,TUMKUR,Rabi       ,Sunflower
95889,Karnataka,TUMKUR,Rabi       ,Urad
95890,Karnataka,TUMKUR,Rabi       ,Wheat
95891,Karnataka,TUMKUR,Summer     ,Jowar
95892,Karnataka,TUMKUR,Summer     ,Maize
95893,Karnataka,TUMKUR,Summer     ,Ragi
95894,Karnataka,TUMKUR,Summer     ,Rice
95895,Karnataka,TUMKUR,Summer     ,Sunflower
95896,Karnataka,TUMKUR,Whole Year ,Banana
95897,Karnataka,TUMKUR,Whole Year ,Coconut 
95898,Karnataka,TUMKUR,Whole Year ,Coriander
95899,Karnataka,TUMKUR,Whole Year ,Dry chillies
95900,Karnataka,TUMKUR,Whole Year ,Garlic
95901,Karnataka,TUMKUR,Whole Year ,Onion
95902,Karnataka,TUMKUR,Whole Year ,Sugarcane
95903,Karnataka,TUMKUR,Whole Year ,Sweet potato
95904,Karnataka,TUMKUR,Whole Year ,Tapioca
95905,Karnataka,TUMKUR,Whole Year ,Tobacco
95906,Karnataka,TUMKUR,Whole Year ,Turmeric
95907,Karnataka,TUMKUR,Kharif     ,Arhar/Tur
95908,Karnataka,TUMKUR,Kharif     ,Bajra
95909,Karnataka,TUMKUR,Kharif     ,Castor seed
95910,Karnataka,TUMKUR,Kharif     ,Cotton(lint)
95911,Karnataka,TUMKUR,Kharif     ,Dry ginger
95912,Karnataka,TUMKUR,Kharif     ,Groundnut
95913,Karnataka,TUMKUR,Kharif     ,Horse-gram
95914,Karnataka,TUMKUR,Kharif     ,Jowar
95915,Karnataka,TUMKUR,Kharif     ,Maize
95916,Karnataka,TUMKUR,Kharif     ,Moong(Green Gram)
95917,Karnataka,TUMKUR,Kharif     ,Niger seed
95918,Karnataka,TUMKUR,Kharif     ,Other Kharif pulses
95919,Karnataka,TUMKUR,Kharif     ,Ragi
95920,Karnataka,TUMKUR,Kharif     ,Rice
95921,Karnataka,TUMKUR,Kharif     ,Sesamum
95922,Karnataka,TUMKUR,Kharif     ,Small millets
95923,Karnataka,TUMKUR,Kharif     ,Soyabean
95924,Karnataka,TUMKUR,Kharif     ,Sunflower
95925,Karnataka,TUMKUR,Kharif     ,Urad
95926,Karnataka,TUMKUR,Rabi       ,Gram
95927,Karnataka,TUMKUR,Rabi       ,Groundnut
95928,Karnataka,TUMKUR,Rabi       ,Horse-gram
95929,Karnataka,TUMKUR,Rabi       ,Jowar
95930,Karnataka,TUMKUR,Rabi       ,Linseed
95931,Karnataka,TUMKUR,Rabi       ,Maize
95932,Karnataka,TUMKUR,Rabi       ,Moong(Green Gram)
95933,Karnataka,TUMKUR,Rabi       ,Other  Rabi pulses
95934,Karnataka,TUMKUR,Rabi       ,Ragi
95935,Karnataka,TUMKUR,Rabi       ,Rapeseed &Mustard
95936,Karnataka,TUMKUR,Rabi       ,Rice
95937,Karnataka,TUMKUR,Rabi       ,Sunflower
95938,Karnataka,TUMKUR,Rabi       ,Urad
95939,Karnataka,TUMKUR,Summer     ,Maize
95940,Karnataka,TUMKUR,Summer     ,Ragi
95941,Karnataka,TUMKUR,Summer     ,Rice
95942,Karnataka,TUMKUR,Summer     ,Sunflower
95943,Karnataka,TUMKUR,Whole Year ,Arecanut
95944,Karnataka,TUMKUR,Whole Year ,Banana
95945,Karnataka,TUMKUR,Whole Year ,Coconut 
95946,Karnataka,TUMKUR,Whole Year ,Coriander
95947,Karnataka,TUMKUR,Whole Year ,Dry chillies
95948,Karnataka,TUMKUR,Whole Year ,Garlic
95949,Karnataka,TUMKUR,Whole Year ,Onion
95950,Karnataka,TUMKUR,Whole Year ,Potato
95951,Karnataka,TUMKUR,Whole Year ,Sugarcane
95952,Karnataka,TUMKUR,Whole Year ,Sweet potato
95953,Karnataka,TUMKUR,Whole Year ,Tapioca
95954,Karnataka,TUMKUR,Whole Year ,Tobacco
95955,Karnataka,TUMKUR,Whole Year ,Turmeric
95956,Karnataka,TUMKUR,Kharif     ,Arhar/Tur
95957,Karnataka,TUMKUR,Kharif     ,Bajra
95958,Karnataka,TUMKUR,Kharif     ,Castor seed
95959,Karnataka,TUMKUR,Kharif     ,Cotton(lint)
95960,Karnataka,TUMKUR,Kharif     ,Dry ginger
95961,Karnataka,TUMKUR,Kharif     ,Groundnut
95962,Karnataka,TUMKUR,Kharif     ,Horse-gram
95963,Karnataka,TUMKUR,Kharif     ,Jowar
95964,Karnataka,TUMKUR,Kharif     ,Maize
95965,Karnataka,TUMKUR,Kharif     ,Moong(Green Gram)
95966,Karnataka,TUMKUR,Kharif     ,Niger seed
95967,Karnataka,TUMKUR,Kharif     ,Other Kharif pulses
95968,Karnataka,TUMKUR,Kharif     ,Ragi
95969,Karnataka,TUMKUR,Kharif     ,Rice
95970,Karnataka,TUMKUR,Kharif     ,Sesamum
95971,Karnataka,TUMKUR,Kharif     ,Small millets
95972,Karnataka,TUMKUR,Kharif     ,Soyabean
95973,Karnataka,TUMKUR,Kharif     ,Sunflower
95974,Karnataka,TUMKUR,Kharif     ,Urad
95975,Karnataka,TUMKUR,Rabi       ,Gram
95976,Karnataka,TUMKUR,Rabi       ,Horse-gram
95977,Karnataka,TUMKUR,Rabi       ,Jowar
95978,Karnataka,TUMKUR,Rabi       ,Maize
95979,Karnataka,TUMKUR,Rabi       ,Moong(Green Gram)
95980,Karnataka,TUMKUR,Rabi       ,Other  Rabi pulses
95981,Karnataka,TUMKUR,Rabi       ,Ragi
95982,Karnataka,TUMKUR,Rabi       ,Rapeseed &Mustard
95983,Karnataka,TUMKUR,Rabi       ,Rice
95984,Karnataka,TUMKUR,Rabi       ,Safflower
95985,Karnataka,TUMKUR,Rabi       ,Sunflower
95986,Karnataka,TUMKUR,Rabi       ,Urad
95987,Karnataka,TUMKUR,Rabi       ,Wheat
95988,Karnataka,TUMKUR,Summer     ,Jowar
95989,Karnataka,TUMKUR,Summer     ,Maize
95990,Karnataka,TUMKUR,Summer     ,Ragi
95991,Karnataka,TUMKUR,Summer     ,Rice
95992,Karnataka,TUMKUR,Summer     ,Sunflower
95993,Karnataka,TUMKUR,Whole Year ,Arecanut
95994,Karnataka,TUMKUR,Whole Year ,Black pepper
95995,Karnataka,TUMKUR,Whole Year ,Coconut 
95996,Karnataka,TUMKUR,Whole Year ,Coriander
95997,Karnataka,TUMKUR,Whole Year ,Dry chillies
95998,Karnataka,TUMKUR,Whole Year ,Onion
95999,Karnataka,TUMKUR,Whole Year ,Peas & beans (Pulses)
96000,Karnataka,TUMKUR,Whole Year ,Potato
96001,Karnataka,TUMKUR,Whole Year ,Sugarcane
96002,Karnataka,TUMKUR,Whole Year ,Turmeric
96003,Karnataka,TUMKUR,Kharif     ,Arhar/Tur
96004,Karnataka,TUMKUR,Kharif     ,Bajra
96005,Karnataka,TUMKUR,Kharif     ,Castor seed
96006,Karnataka,TUMKUR,Kharif     ,Cotton(lint)
96007,Karnataka,TUMKUR,Kharif     ,Dry ginger
96008,Karnataka,TUMKUR,Kharif     ,Groundnut
96009,Karnataka,TUMKUR,Kharif     ,Horse-gram
96010,Karnataka,TUMKUR,Kharif     ,Jowar
96011,Karnataka,TUMKUR,Kharif     ,Maize
96012,Karnataka,TUMKUR,Kharif     ,Moong(Green Gram)
96013,Karnataka,TUMKUR,Kharif     ,Niger seed
96014,Karnataka,TUMKUR,Kharif     ,Other Kharif pulses
96015,Karnataka,TUMKUR,Kharif     ,Ragi
96016,Karnataka,TUMKUR,Kharif     ,Rice
96017,Karnataka,TUMKUR,Kharif     ,Sesamum
96018,Karnataka,TUMKUR,Kharif     ,Small millets
96019,Karnataka,TUMKUR,Kharif     ,Sunflower
96020,Karnataka,TUMKUR,Kharif     ,Urad
96021,Karnataka,TUMKUR,Rabi       ,Gram
96022,Karnataka,TUMKUR,Rabi       ,Groundnut
96023,Karnataka,TUMKUR,Rabi       ,Horse-gram
96024,Karnataka,TUMKUR,Rabi       ,Jowar
96025,Karnataka,TUMKUR,Rabi       ,Maize
96026,Karnataka,TUMKUR,Rabi       ,Moong(Green Gram)
96027,Karnataka,TUMKUR,Rabi       ,Other  Rabi pulses
96028,Karnataka,TUMKUR,Rabi       ,Ragi
96029,Karnataka,TUMKUR,Rabi       ,Rapeseed &Mustard
96030,Karnataka,TUMKUR,Rabi       ,Rice
96031,Karnataka,TUMKUR,Rabi       ,Sunflower
96032,Karnataka,TUMKUR,Summer     ,Maize
96033,Karnataka,TUMKUR,Summer     ,Ragi
96034,Karnataka,TUMKUR,Summer     ,Rice
96035,Karnataka,TUMKUR,Summer     ,Sunflower
96036,Karnataka,TUMKUR,Whole Year ,Arcanut (Processed)
96037,Karnataka,TUMKUR,Whole Year ,Atcanut (Raw)
96038,Karnataka,TUMKUR,Whole Year ,Banana
96039,Karnataka,TUMKUR,Whole Year ,Beans & Mutter(Vegetable)
96040,Karnataka,TUMKUR,Whole Year ,Black pepper
96041,Karnataka,TUMKUR,Whole Year ,Brinjal
96042,Karnataka,TUMKUR,Whole Year ,Cashewnut Processed
96043,Karnataka,TUMKUR,Whole Year ,Cashewnut Raw
96044,Karnataka,TUMKUR,Whole Year ,Citrus Fruit
96045,Karnataka,TUMKUR,Whole Year ,Coconut 
96046,Karnataka,TUMKUR,Whole Year ,Coriander
96047,Karnataka,TUMKUR,Whole Year ,Dry chillies
96048,Karnataka,TUMKUR,Whole Year ,Grapes
96049,Karnataka,TUMKUR,Whole Year ,Mango
96050,Karnataka,TUMKUR,Whole Year ,Onion
96051,Karnataka,TUMKUR,Whole Year ,Other Fresh Fruits
96052,Karnataka,TUMKUR,Whole Year ,Papaya
96053,Karnataka,TUMKUR,Whole Year ,Pome Fruit
96054,Karnataka,TUMKUR,Whole Year ,Potato
96055,Karnataka,TUMKUR,Whole Year ,Sugarcane
96056,Karnataka,TUMKUR,Whole Year ,Sweet potato
96057,Karnataka,TUMKUR,Whole Year ,Tapioca
96058,Karnataka,TUMKUR,Whole Year ,Tobacco
96059,Karnataka,TUMKUR,Whole Year ,Tomato
96060,Karnataka,TUMKUR,Whole Year ,Turmeric
96061,Karnataka,TUMKUR,Kharif     ,Arhar/Tur
96062,Karnataka,TUMKUR,Kharif     ,Bajra
96063,Karnataka,TUMKUR,Kharif     ,Castor seed
96064,Karnataka,TUMKUR,Kharif     ,Cotton(lint)
96065,Karnataka,TUMKUR,Kharif     ,Dry ginger
96066,Karnataka,TUMKUR,Kharif     ,Groundnut
96067,Karnataka,TUMKUR,Kharif     ,Horse-gram
96068,Karnataka,TUMKUR,Kharif     ,Jowar
96069,Karnataka,TUMKUR,Kharif     ,Maize
96070,Karnataka,TUMKUR,Kharif     ,Moong(Green Gram)
96071,Karnataka,TUMKUR,Kharif     ,Niger seed
96072,Karnataka,TUMKUR,Kharif     ,Other Kharif pulses
96073,Karnataka,TUMKUR,Kharif     ,Ragi
96074,Karnataka,TUMKUR,Kharif     ,Rice
96075,Karnataka,TUMKUR,Kharif     ,Sesamum
96076,Karnataka,TUMKUR,Kharif     ,Small millets
96077,Karnataka,TUMKUR,Kharif     ,Soyabean
96078,Karnataka,TUMKUR,Kharif     ,Sunflower
96079,Karnataka,TUMKUR,Kharif     ,Urad
96080,Karnataka,TUMKUR,Rabi       ,Gram
96081,Karnataka,TUMKUR,Rabi       ,Groundnut
96082,Karnataka,TUMKUR,Rabi       ,Horse-gram
96083,Karnataka,TUMKUR,Rabi       ,Jowar
96084,Karnataka,TUMKUR,Rabi       ,Maize
96085,Karnataka,TUMKUR,Rabi       ,Other  Rabi pulses
96086,Karnataka,TUMKUR,Rabi       ,Ragi
96087,Karnataka,TUMKUR,Rabi       ,Rapeseed &Mustard
96088,Karnataka,TUMKUR,Rabi       ,Rice
96089,Karnataka,TUMKUR,Rabi       ,Sunflower
96090,Karnataka,TUMKUR,Summer     ,Maize
96091,Karnataka,TUMKUR,Summer     ,Ragi
96092,Karnataka,TUMKUR,Summer     ,Rice
96093,Karnataka,TUMKUR,Summer     ,Sunflower
96094,Karnataka,TUMKUR,Whole Year ,Arecanut
96095,Karnataka,TUMKUR,Whole Year ,Banana
96096,Karnataka,TUMKUR,Whole Year ,Beans & Mutter(Vegetable)
96097,Karnataka,TUMKUR,Whole Year ,Black pepper
96098,Karnataka,TUMKUR,Whole Year ,Brinjal
96099,Karnataka,TUMKUR,Whole Year ,Citrus Fruit
96100,Karnataka,TUMKUR,Whole Year ,Coconut 
96101,Karnataka,TUMKUR,Whole Year ,Coriander
96102,Karnataka,TUMKUR,Whole Year ,Dry chillies
96103,Karnataka,TUMKUR,Whole Year ,Garlic
96104,Karnataka,TUMKUR,Whole Year ,Grapes
96105,Karnataka,TUMKUR,Whole Year ,Mango
96106,Karnataka,TUMKUR,Whole Year ,Onion
96107,Karnataka,TUMKUR,Whole Year ,Other Fresh Fruits
96108,Karnataka,TUMKUR,Whole Year ,Pome Fruit
96109,Karnataka,TUMKUR,Whole Year ,Potato
96110,Karnataka,TUMKUR,Whole Year ,Sannhamp
96111,Karnataka,TUMKUR,Whole Year ,Sugarcane
96112,Karnataka,TUMKUR,Whole Year ,Sweet potato
96113,Karnataka,TUMKUR,Whole Year ,Tapioca
96114,Karnataka,TUMKUR,Whole Year ,Tobacco
96115,Karnataka,TUMKUR,Whole Year ,Tomato
96116,Karnataka,TUMKUR,Whole Year ,Turmeric
96117,Karnataka,TUMKUR,Kharif     ,Arhar/Tur
96118,Karnataka,TUMKUR,Kharif     ,Bajra
96119,Karnataka,TUMKUR,Kharif     ,Castor seed
96120,Karnataka,TUMKUR,Kharif     ,Cotton(lint)
96121,Karnataka,TUMKUR,Kharif     ,Dry ginger
96122,Karnataka,TUMKUR,Kharif     ,Groundnut
96123,Karnataka,TUMKUR,Kharif     ,Horse-gram
96124,Karnataka,TUMKUR,Kharif     ,Jowar
96125,Karnataka,TUMKUR,Kharif     ,Maize
96126,Karnataka,TUMKUR,Kharif     ,Moong(Green Gram)
96127,Karnataka,TUMKUR,Kharif     ,Niger seed
96128,Karnataka,TUMKUR,Kharif     ,Other Kharif pulses
96129,Karnataka,TUMKUR,Kharif     ,Ragi
96130,Karnataka,TUMKUR,Kharif     ,Rice
96131,Karnataka,TUMKUR,Kharif     ,Sesamum
96132,Karnataka,TUMKUR,Kharif     ,Small millets
96133,Karnataka,TUMKUR,Kharif     ,Soyabean
96134,Karnataka,TUMKUR,Kharif     ,Sunflower
96135,Karnataka,TUMKUR,Kharif     ,Urad
96136,Karnataka,TUMKUR,Rabi       ,Gram
96137,Karnataka,TUMKUR,Rabi       ,Groundnut
96138,Karnataka,TUMKUR,Rabi       ,Horse-gram
96139,Karnataka,TUMKUR,Rabi       ,Jowar
96140,Karnataka,TUMKUR,Rabi       ,Linseed
96141,Karnataka,TUMKUR,Rabi       ,Maize
96142,Karnataka,TUMKUR,Rabi       ,Moong(Green Gram)
96143,Karnataka,TUMKUR,Rabi       ,Other  Rabi pulses
96144,Karnataka,TUMKUR,Rabi       ,Ragi
96145,Karnataka,TUMKUR,Rabi       ,Rapeseed &Mustard
96146,Karnataka,TUMKUR,Rabi       ,Rice
96147,Karnataka,TUMKUR,Rabi       ,Safflower
96148,Karnataka,TUMKUR,Rabi       ,Sunflower
96149,Karnataka,TUMKUR,Summer     ,Maize
96150,Karnataka,TUMKUR,Summer     ,Ragi
96151,Karnataka,TUMKUR,Summer     ,Rice
96152,Karnataka,TUMKUR,Summer     ,Sunflower
96153,Karnataka,TUMKUR,Whole Year ,Arecanut
96154,Karnataka,TUMKUR,Whole Year ,Banana
96155,Karnataka,TUMKUR,Whole Year ,Black pepper
96156,Karnataka,TUMKUR,Whole Year ,Coconut 
96157,Karnataka,TUMKUR,Whole Year ,Coriander
96158,Karnataka,TUMKUR,Whole Year ,Dry chillies
96159,Karnataka,TUMKUR,Whole Year ,Garlic
96160,Karnataka,TUMKUR,Whole Year ,Onion
96161,Karnataka,TUMKUR,Whole Year ,Potato
96162,Karnataka,TUMKUR,Whole Year ,Sweet potato
96163,Karnataka,TUMKUR,Whole Year ,Tapioca
96164,Karnataka,TUMKUR,Whole Year ,Tobacco
96165,Karnataka,TUMKUR,Whole Year ,Turmeric
96166,Karnataka,TUMKUR,Kharif     ,Arhar/Tur
96167,Karnataka,TUMKUR,Kharif     ,Bajra
96168,Karnataka,TUMKUR,Kharif     ,Castor seed
96169,Karnataka,TUMKUR,Kharif     ,Dry chillies
96170,Karnataka,TUMKUR,Kharif     ,Groundnut
96171,Karnataka,TUMKUR,Kharif     ,Horse-gram
96172,Karnataka,TUMKUR,Kharif     ,Jowar
96173,Karnataka,TUMKUR,Kharif     ,Maize
96174,Karnataka,TUMKUR,Kharif     ,Moong(Green Gram)
96175,Karnataka,TUMKUR,Kharif     ,Niger seed
96176,Karnataka,TUMKUR,Kharif     ,Onion
96177,Karnataka,TUMKUR,Kharif     ,Other Kharif pulses
96178,Karnataka,TUMKUR,Kharif     ,Peas & beans (Pulses)
96179,Karnataka,TUMKUR,Kharif     ,Potato
96180,Karnataka,TUMKUR,Kharif     ,Ragi
96181,Karnataka,TUMKUR,Kharif     ,Rice
96182,Karnataka,TUMKUR,Kharif     ,Sesamum
96183,Karnataka,TUMKUR,Kharif     ,Small millets
96184,Karnataka,TUMKUR,Kharif     ,Soyabean
96185,Karnataka,TUMKUR,Kharif     ,Sunflower
96186,Karnataka,TUMKUR,Kharif     ,Urad
96187,Karnataka,TUMKUR,Rabi       ,Dry chillies
96188,Karnataka,TUMKUR,Rabi       ,Gram
96189,Karnataka,TUMKUR,Rabi       ,Groundnut
96190,Karnataka,TUMKUR,Rabi       ,Horse-gram
96191,Karnataka,TUMKUR,Rabi       ,Jowar
96192,Karnataka,TUMKUR,Rabi       ,Linseed
96193,Karnataka,TUMKUR,Rabi       ,Maize
96194,Karnataka,TUMKUR,Rabi       ,Moong(Green Gram)
96195,Karnataka,TUMKUR,Rabi       ,Onion
96196,Karnataka,TUMKUR,Rabi       ,Other  Rabi pulses
96197,Karnataka,TUMKUR,Rabi       ,Peas & beans (Pulses)
96198,Karnataka,TUMKUR,Rabi       ,Potato
96199,Karnataka,TUMKUR,Rabi       ,Ragi
96200,Karnataka,TUMKUR,Rabi       ,Rapeseed &Mustard
96201,Karnataka,TUMKUR,Rabi       ,Rice
96202,Karnataka,TUMKUR,Rabi       ,Safflower
96203,Karnataka,TUMKUR,Rabi       ,Sunflower
96204,Karnataka,TUMKUR,Summer     ,Dry chillies
96205,Karnataka,TUMKUR,Summer     ,Maize
96206,Karnataka,TUMKUR,Summer     ,Onion
96207,Karnataka,TUMKUR,Summer     ,Peas & beans (Pulses)
96208,Karnataka,TUMKUR,Summer     ,Potato
96209,Karnataka,TUMKUR,Summer     ,Ragi
96210,Karnataka,TUMKUR,Summer     ,Rice
96211,Karnataka,TUMKUR,Summer     ,Sunflower
96212,Karnataka,TUMKUR,Whole Year ,Arecanut
96213,Karnataka,TUMKUR,Whole Year ,Banana
96214,Karnataka,TUMKUR,Whole Year ,Black pepper
96215,Karnataka,TUMKUR,Whole Year ,Coconut 
96216,Karnataka,TUMKUR,Whole Year ,Coriander
96217,Karnataka,TUMKUR,Whole Year ,Cotton(lint)
96218,Karnataka,TUMKUR,Whole Year ,Dry ginger
96219,Karnataka,TUMKUR,Whole Year ,Garlic
96220,Karnataka,TUMKUR,Whole Year ,Sugarcane
96221,Karnataka,TUMKUR,Whole Year ,Sweet potato
96222,Karnataka,TUMKUR,Whole Year ,Tapioca
96223,Karnataka,TUMKUR,Whole Year ,Tobacco
96224,Karnataka,TUMKUR,Whole Year ,Turmeric
96225,Karnataka,TUMKUR,Kharif     ,Arhar/Tur
96226,Karnataka,TUMKUR,Kharif     ,Bajra
96227,Karnataka,TUMKUR,Kharif     ,Castor seed
96228,Karnataka,TUMKUR,Kharif     ,Gram
96229,Karnataka,TUMKUR,Kharif     ,Groundnut
96230,Karnataka,TUMKUR,Kharif     ,Horse-gram
96231,Karnataka,TUMKUR,Kharif     ,Jowar
96232,Karnataka,TUMKUR,Kharif     ,Maize
96233,Karnataka,TUMKUR,Kharif     ,Moong(Green Gram)
96234,Karnataka,TUMKUR,Kharif     ,Niger seed
96235,Karnataka,TUMKUR,Kharif     ,Other Kharif pulses
96236,Karnataka,TUMKUR,Kharif     ,Ragi
96237,Karnataka,TUMKUR,Kharif     ,Rapeseed &Mustard
96238,Karnataka,TUMKUR,Kharif     ,Rice
96239,Karnataka,TUMKUR,Kharif     ,Sesamum
96240,Karnataka,TUMKUR,Kharif     ,Small millets
96241,Karnataka,TUMKUR,Kharif     ,Soyabean
96242,Karnataka,TUMKUR,Kharif     ,Sunflower
96243,Karnataka,TUMKUR,Kharif     ,Urad
96244,Karnataka,TUMKUR,Rabi       ,Gram
96245,Karnataka,TUMKUR,Rabi       ,Groundnut
96246,Karnataka,TUMKUR,Rabi       ,Horse-gram
96247,Karnataka,TUMKUR,Rabi       ,Jowar
96248,Karnataka,TUMKUR,Rabi       ,Maize
96249,Karnataka,TUMKUR,Rabi       ,Moong(Green Gram)
96250,Karnataka,TUMKUR,Rabi       ,Other  Rabi pulses
96251,Karnataka,TUMKUR,Rabi       ,Ragi
96252,Karnataka,TUMKUR,Rabi       ,Rice
96253,Karnataka,TUMKUR,Rabi       ,Safflower
96254,Karnataka,TUMKUR,Rabi       ,Sunflower
96255,Karnataka,TUMKUR,Summer     ,Maize
96256,Karnataka,TUMKUR,Summer     ,Ragi
96257,Karnataka,TUMKUR,Summer     ,Rice
96258,Karnataka,TUMKUR,Summer     ,Sunflower
96259,Karnataka,TUMKUR,Whole Year ,Arecanut
96260,Karnataka,TUMKUR,Whole Year ,Banana
96261,Karnataka,TUMKUR,Whole Year ,Black pepper
96262,Karnataka,TUMKUR,Whole Year ,Coconut 
96263,Karnataka,TUMKUR,Whole Year ,Coriander
96264,Karnataka,TUMKUR,Whole Year ,Cotton(lint)
96265,Karnataka,TUMKUR,Whole Year ,Dry chillies
96266,Karnataka,TUMKUR,Whole Year ,Dry ginger
96267,Karnataka,TUMKUR,Whole Year ,Garlic
96268,Karnataka,TUMKUR,Whole Year ,Onion
96269,Karnataka,TUMKUR,Whole Year ,Potato
96270,Karnataka,TUMKUR,Whole Year ,Sannhamp
96271,Karnataka,TUMKUR,Whole Year ,Sugarcane
96272,Karnataka,TUMKUR,Whole Year ,Sweet potato
96273,Karnataka,TUMKUR,Whole Year ,Tapioca
96274,Karnataka,TUMKUR,Whole Year ,Tobacco
96275,Karnataka,TUMKUR,Whole Year ,Turmeric
96276,Karnataka,TUMKUR,Kharif     ,Arhar/Tur
96277,Karnataka,TUMKUR,Kharif     ,Bajra
96278,Karnataka,TUMKUR,Kharif     ,Castor seed
96279,Karnataka,TUMKUR,Kharif     ,Dry chillies
96280,Karnataka,TUMKUR,Kharif     ,Groundnut
96281,Karnataka,TUMKUR,Kharif     ,Horse-gram
96282,Karnataka,TUMKUR,Kharif     ,Jowar
96283,Karnataka,TUMKUR,Kharif     ,Maize
